"","scientificName","family","eventDate","decimalLongitude","decimalLatitude","basisOfRecord","date_year","individualCount","identifiedBy","datasetID","datasetName","dataset_id","institutionCode","ownerInstitutionCode","collectionCode","catalogNumber","occurrenceStatus","samplingEffort"
"1","Morus bassanus","Sulidae","2005-01-20T11:10:00",-75.7288,35.0677,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_574","present",NA
"2","Morus bassanus","Sulidae","2005-01-20T12:00:00",-75.7715,35.027,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_597","present",NA
"3","Morus bassanus","Sulidae","2005-01-31T14:47:00",-76.7728,34.4818,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1058","present",NA
"4","Larus argentatus","Laridae","2005-01-20T17:05:00",-75.7248,34.9815,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_680","present",NA
"5","Morus bassanus","Sulidae","2005-01-21T10:57:00",-75.6262,35.1142,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_792","present",NA
"6","Morus bassanus","Sulidae","2005-02-01T09:12:00",-76.6568,34.4557,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1117","present",NA
"7","Morus bassanus","Sulidae","2005-01-19T08:41:00",-76.2663,34.6747,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_349","present",NA
"8","Morus bassanus","Sulidae","2005-01-21T09:56:00",-75.7415,35.06,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_749","present",NA
"9","Larus marinus","Laridae","2005-02-01T09:46:00",-76.7283,34.4498,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1128","present",NA
"10","Alca torda","Alcidae","2005-01-19T13:24:00",-75.8568,34.9195,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_420","present",NA
"11","Larus philadelphia","Laridae","2005-01-21T12:02:00",-75.6802,35.0562,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_847","present",NA
"12","Alca torda","Alcidae","2005-01-20T09:52:00",-75.872,34.99,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_549","present",NA
"13","Morus bassanus","Sulidae","2005-01-19T08:28:00",-76.284,34.6517,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_337","present",NA
"14","Morus bassanus","Sulidae","2005-01-21T11:58:00",-75.6733,35.0603,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_845","present",NA
"15","Morus bassanus","Sulidae","2005-01-21T08:28:00",-75.9007,34.9795,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_700","present",NA
"16","Larus marinus","Laridae","2005-01-31T17:11:00",-76.5925,34.4393,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1085","present",NA
"17","Larus marinus","Laridae","2005-01-21T08:58:00",-75.8458,35.0075,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_716","present",NA
"18","Morus bassanus","Sulidae","2005-01-20T07:27:00",-76.1293,34.9197,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_496","present",NA
"19","Larus argentatus","Laridae","2005-01-26T15:51:00",-75.8197,34.91,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_994","present",NA
"20","Larus philadelphia","Laridae","2005-01-26T10:12:00",-75.9828,34.8942,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_953","present",NA
"21","Morus bassanus","Sulidae","2005-02-01T08:58:00",-76.6272,34.458,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1111","present",NA
"22","Morus bassanus","Sulidae","2005-01-21T13:00:00",-75.7765,34.9918,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_878","present",NA
"23","Morus bassanus","Sulidae","2005-01-21T10:27:00",-75.682,35.0885,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_772","present",NA
"24","Morus bassanus","Sulidae","2005-01-21T09:36:00",-75.778,35.042,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_737","present",NA
"25","Morus bassanus","Sulidae","2005-01-19T08:23:00",-76.29,34.644,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_331","present",NA
"26","Morus bassanus","Sulidae","2005-02-01T08:00:00",-76.6553,34.5412,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1093","present",NA
"27","Larus philadelphia","Laridae","2005-01-25T13:13:00",-76.2365,34.7285,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_896","present",NA
"28","Morus bassanus","Sulidae","2005-01-20T09:34:00",-75.9073,34.9727,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_541","present",NA
"29","Larus marinus","Laridae","2005-01-19T15:06:00",-75.7067,34.8885,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_459","present",NA
"30","Puffinus puffinus","Procellariidae","2004-08-05T08:16:00",-74.6133,35.6315,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_27","present",NA
"31","Morus bassanus","Sulidae","2005-01-19T10:57:00",-76.2248,34.7003,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_365","present",NA
"32","Morus bassanus","Sulidae","2005-02-02T07:37:00",-76.6467,34.58,"HumanObservation",2005,3,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1228","present",NA
"33","Morus bassanus","Sulidae","2005-01-20T11:10:00",-75.7292,35.0673,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_573","present",NA
"34","Morus bassanus","Sulidae","2005-01-26T12:40:00",-75.7595,34.8668,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_985","present",NA
"35","Morus bassanus","Sulidae","2005-01-21T12:33:00",-75.7342,35.0227,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_866","present",NA
"36","Larus argentatus","Laridae","2005-01-26T07:40:00",-75.9172,34.7305,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_942","present",NA
"37","Morus bassanus","Sulidae","2005-02-01T12:17:00",-77.0048,34.4122,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1167","present",NA
"38","Larus marinus","Laridae","2005-01-21T11:31:00",-75.6268,35.09,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_822","present",NA
"39","Larus philadelphia","Laridae","2005-01-25T16:42:00",-76.0275,34.8577,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_939","present",NA
"40","Morus bassanus","Sulidae","2005-01-19T14:59:00",-75.7203,34.9023,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_452","present",NA
"41","Morus bassanus","Sulidae","2005-02-01T10:02:00",-76.7595,34.4475,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1136","present",NA
"42","Larus philadelphia","Laridae","2005-01-21T09:54:00",-75.7447,35.0585,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_746","present",NA
"43","Morus bassanus","Sulidae","2005-01-20T12:05:00",-75.7792,35.021,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_599","present",NA
"44","Morus bassanus","Sulidae","2005-01-19T07:56:00",-76.3132,34.6122,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_324","present",NA
"45","Morus bassanus","Sulidae","2005-01-31T13:20:00",-76.7005,34.4635,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1049","present",NA
"46","Morus bassanus","Sulidae","2005-01-31T15:18:00",-76.7232,34.5155,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1066","present",NA
"47","Morus bassanus","Sulidae","2005-02-02T09:10:00",-76.6393,34.456,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1236","present",NA
"48","Morus bassanus","Sulidae","2005-01-31T11:38:00",-76.6162,34.478,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1017","present",NA
"49","Morus bassanus","Sulidae","2005-01-20T09:08:00",-75.9558,34.9485,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_524","present",NA
"50","Morus bassanus","Sulidae","2005-01-19T10:53:00",-76.2355,34.6935,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_362","present",NA
"51","Morus bassanus","Sulidae","2005-01-31T11:07:00",-76.6432,34.5275,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1003","present",NA
"52","Morus bassanus","Sulidae","2005-02-01T08:15:00",-76.6413,34.517,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1103","present",NA
"53","Morus bassanus","Sulidae","2005-01-19T10:42:00",-76.2622,34.677,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_355","present",NA
"54","Morus bassanus","Sulidae","2005-01-21T07:31:00",-76.0057,34.9265,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_685","present",NA
"55","Morus bassanus","Sulidae","2005-01-25T15:18:00",-76.0532,34.8977,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_919","present",NA
"56","Morus bassanus","Sulidae","2005-01-19T07:51:00",-76.3202,34.6025,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_316","present",NA
"57","Morus bassanus","Sulidae","2005-01-20T08:46:00",-75.9915,34.9303,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_512","present",NA
"58","Larus philadelphia","Laridae","2005-02-01T12:03:00",-77.0037,34.4357,"HumanObservation",2005,10,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1155","present",NA
"59","Alca torda","Alcidae","2005-01-25T15:21:00",-76.0487,34.9018,"HumanObservation",2005,3,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_923","present",NA
"60","Larus argentatus","Laridae","2005-02-01T09:08:00",-76.6483,34.4562,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1114","present",NA
"61","Morus bassanus","Sulidae","2005-01-21T11:54:00",-75.6665,35.0645,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_840","present",NA
"62","Larus argentatus","Laridae","2005-01-26T11:19:00",-75.9318,34.8995,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_972","present",NA
"63","Morus bassanus","Sulidae","2005-01-26T10:57:00",-75.98,34.909,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_961","present",NA
"64","Morus bassanus","Sulidae","2005-01-19T14:44:00",-75.7523,34.9323,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_442","present",NA
"65","Larus marinus","Laridae","2005-01-20T12:30:00",-75.8212,34.988,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_612","present",NA
"66","Morus bassanus","Sulidae","2005-01-20T12:37:00",-75.833,34.979,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_627","present",NA
"67","Larus argentatus","Laridae","2005-01-26T15:53:00",-75.82,34.9062,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_995","present",NA
"68","Larus argentatus","Laridae","2005-01-31T17:21:00",-76.585,34.422,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1088","present",NA
"69","Oceanodroma leucorhoa","Hydrobatidae","2004-08-10T12:28:00",-74.6287,35.6465,"HumanObservation",2004,55,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_168","present",NA
"70","Gavia immer","Gaviidae","2005-02-01T09:24:00",-76.6823,34.4537,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1122","present",NA
"71","Larus argentatus","Laridae","2005-02-01T09:50:00",-76.7367,34.4492,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1133","present",NA
"72","Morus bassanus","Sulidae","2005-02-02T12:18:00",-77.0532,34.4407,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1252","present",NA
"73","Morus bassanus","Sulidae","2005-01-25T14:55:00",-76.0878,34.8663,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_913","present",NA
"74","Morus bassanus","Sulidae","2005-01-21T09:31:00",-75.7872,35.0377,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_730","present",NA
"75","Larus argentatus","Laridae","2005-01-21T09:47:00",-75.758,35.0522,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_745","present",NA
"76","Morus bassanus","Sulidae","2005-01-25T16:18:00",-75.9995,34.9013,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_937","present",NA
"77","Larus philadelphia","Laridae","2005-01-21T10:55:00",-75.63,35.1123,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_791","present",NA
"78","Morus bassanus","Sulidae","2005-01-21T13:10:00",-75.7673,34.9783,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_879","present",NA
"79","Alca torda","Alcidae","2005-01-20T11:12:00",-75.7257,35.0695,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_576","present",NA
"80","Larus argentatus","Laridae","2005-01-26T16:18:00",-75.8223,34.861,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_998","present",NA
"81","Morus bassanus","Sulidae","2005-01-19T16:52:00",-75.7743,34.949,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_481","present",NA
"82","Morus bassanus","Sulidae","2005-01-21T08:59:00",-75.844,35.0085,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_717","present",NA
"83","Morus bassanus","Sulidae","2005-01-21T10:03:00",-75.7277,35.0667,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_755","present",NA
"84","Larus philadelphia","Laridae","2005-01-21T10:37:00",-75.6623,35.0975,"HumanObservation",2005,3,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_778","present",NA
"85","Morus bassanus","Sulidae","2005-01-20T11:03:00",-75.7427,35.0598,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_570","present",NA
"86","Morus bassanus","Sulidae","2005-01-20T07:14:00",-76.17,34.9202,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_482","present",NA
"87","Larus argentatus","Laridae","2005-02-01T09:43:00",-76.722,34.4503,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1127","present",NA
"88","Calonectris diomedea","Procellariidae","2004-08-07T07:43:00",-75.1683,35.7597,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_49","present",NA
"89","Morus bassanus","Sulidae","2005-01-19T14:52:00",-75.735,34.9163,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_448","present",NA
"90","Larus argentatus","Laridae","2005-02-01T09:34:00",-76.7032,34.452,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1125","present",NA
"91","Morus bassanus","Sulidae","2005-01-20T07:49:00",-76.0593,34.9172,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_502","present",NA
"92","Morus bassanus","Sulidae","2005-01-19T07:37:00",-76.3415,34.5712,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_306","present",NA
"93","Morus bassanus","Sulidae","2005-02-01T12:35:00",-77.006,34.3823,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1178","present",NA
"94","Morus bassanus","Sulidae","2005-01-20T12:24:00",-75.8108,34.9962,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_607","present",NA
"95","Larus philadelphia","Laridae","2005-02-01T10:44:00",-76.848,34.4457,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1148","present",NA
"96","Morus bassanus","Sulidae","2005-01-21T10:09:00",-75.7172,35.0717,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_762","present",NA
"97","Larus philadelphia","Laridae","2005-02-01T07:39:00",-76.6475,34.5748,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1091","present",NA
"98","Alca torda","Alcidae","2005-01-21T10:57:00",-75.6258,35.1142,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_793","present",NA
"99","Morus bassanus","Sulidae","2005-01-19T07:58:00",-76.3103,34.6158,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_325","present",NA
"100","Larus marinus","Laridae","2005-02-02T12:11:00",-77.0375,34.4415,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1251","present",NA
"101","Larus argentatus","Laridae","2005-01-19T14:54:00",-75.731,34.9125,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_449","present",NA
"102","Morus bassanus","Sulidae","2005-01-20T11:04:00",-75.7403,35.0612,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_572","present",NA
"103","Larus marinus","Laridae","2005-01-26T11:42:00",-75.8823,34.8908,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_980","present",NA
"104","Larus philadelphia","Laridae","2005-02-01T16:03:00",-76.7283,34.371,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1219","present",NA
"105","Morus bassanus","Sulidae","2005-01-20T07:17:00",-76.1602,34.92,"HumanObservation",2005,3,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_486","present",NA
"106","Morus bassanus","Sulidae","2005-01-21T10:39:00",-75.66,35.0987,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_779","present",NA
"107","Morus bassanus","Sulidae","2005-01-21T09:35:00",-75.7793,35.0415,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_734","present",NA
"108","Larus argentatus","Laridae","2005-01-26T07:38:00",-75.9223,34.7298,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_941","present",NA
"109","Morus bassanus","Sulidae","2005-01-21T10:48:00",-75.6418,35.1068,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_785","present",NA
"110","Morus bassanus","Sulidae","2005-01-19T14:38:00",-75.764,34.943,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_436","present",NA
"111","Larus marinus","Laridae","2005-01-20T12:11:00",-75.789,35.0132,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_603","present",NA
"112","Morus bassanus","Sulidae","2005-01-21T11:48:00",-75.6553,35.0713,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_834","present",NA
